Location,Year,Month,average_monthly_rainfall
MelbourneAirport,2016,December,2.4967741935483865
MelbourneAirport,2016,February,0.15172413793103445
MelbourneAirport,2016,January,1.4451612903225806
MelbourneAirport,2016,July,2.0451612903225804
MelbourneAirport,2016,June,2.2133333333333334
MelbourneAirport,2016,March,0.8774193548387098
MelbourneAirport,2016,May,1.5161290322580647
MelbourneAirport,2016,November,1.3266666666666669
MelbourneAirport,2016,October,2.4967741935483874
MelbourneAirport,2016,September,3.3266666666666667
MelbourneAirport,2017,April,3.2733333333333334
MelbourneAirport,2017,February,1.1571428571428573
MelbourneAirport,2017,January,0.8258064516129032
MelbourneAirport,2017,June,0.5920000000000002
MelbourneAirport,2017,March,1.0774193548387097
MelbourneAirport,2017,May,0.6451612903225806
Mildura,2009,April,0.7266666666666667
Mildura,2009,August,0.26451612903225796
Mildura,2009,December,0.42580645161290326
Mildura,2009,February,0
Mildura,2009,January,0.025806451612903226
Mildura,2009,July,0.3806451612903225
Mildura,2009,June,1.2333333333333332
Mildura,2009,March,0.7741935483870968
Mildura,2009,May,0.303225806451613
Mildura,2009,November,2.186666666666666
Mildura,2009,October,0.34838709677419355
Mildura,2009,September,1.0133333333333332
Mildura,2010,April,0.6266666666666666
Mildura,2010,August,0.9290322580645161
Mildura,2010,December,4.548387096774194
Mildura,2010,February,0.7071428571428571
Mildura,2010,January,0.27096774193548373
Mildura,2010,July,0.8258064516129032
Mildura,2010,June,0.48666666666666675
Mildura,2010,March,1.1548387096774195
Mildura,2010,May,1.6516129032258062
Mildura,2010,November,3.4533333333333336
Mildura,2010,October,2.8645161290322583
Mildura,2010,September,1.8266666666666667
Mildura,2011,August,0.6709677419354839
Mildura,2011,December,1.9935483870967743
Mildura,2011,February,6.878571428571426
Mildura,2011,January,4.174193548387097
Mildura,2011,July,0.4903225806451613
Mildura,2011,June,0.35333333333333333
Mildura,2011,March,3.8645161290322583
Mildura,2011,May,0.45806451612903226
Mildura,2011,November,1.4466666666666668
Mildura,2011,October,0.8838709677419354
Mildura,2011,September,0.24
Mildura,2012,April,0.13333333333333336
Mildura,2012,August,0.5225806451612904
Mildura,2012,February,1.2620689655172415
Mildura,2012,January,0.4064516129032259
Mildura,2012,July,1.335483870967742
Mildura,2012,June,0.2666666666666667
Mildura,2012,March,2.070967741935484
Mildura,2012,May,0.0774193548387097
Mildura,2012,November,0.12
Mildura,2012,October,0.19354838709677422
Mildura,2012,September,0.43999999999999995
Mildura,2013,April,0.2066666666666667
Mildura,2013,August,0.3466666666666667
Mildura,2013,December,1.8645161290322583
Mildura,2013,January,0.03870967741935484
Mildura,2013,July,0.4774193548387096
Mildura,2013,June,1.1933333333333336
Mildura,2013,March,0.3483870967741936
Mildura,2013,May,0.941935483870968
Mildura,2013,November,0.08
Mildura,2013,October,0.464516129032258
Mildura,2013,September,0.6266666666666666
Mildura,2014,April,1.92
Mildura,2014,August,0.5870967741935484
Mildura,2014,December,0.30967741935483883
Mildura,2014,February,2.4000000000000004
Mildura,2014,January,0.01935483870967742
Mildura,2014,July,0.41935483870967744
Mildura,2014,June,0.21333333333333332
Mildura,2014,March,0.941935483870968
Mildura,2014,May,0.7354838709677418
Mildura,2014,November,0.44666666666666666
Mildura,2014,October,0.019354838709677424
Mildura,2014,September,0.62
Mildura,2015,April,3.099999999999999
Mildura,2015,August,0.4129032258064516
Mildura,2015,December,0.051612903225806445
Mildura,2015,February,0.021428571428571425
Mildura,2015,January,1.9000000000000001
Mildura,2015,July,0.4612903225806451
Mildura,2015,June,1.0200000000000002
Mildura,2015,March,0
Mildura,2015,May,0.3290322580645161
Mildura,2015,November,0.21333333333333332
Mildura,2015,October,0.16451612903225804
Mildura,2015,September,0.4533333333333335
Mildura,2016,April,0.09999999999999999
Mildura,2016,August,0.9935483870967743
Mildura,2016,December,0.18064516129032257
Mildura,2016,February,0.006896551724137928
Mildura,2016,January,2.2
Mildura,2016,July,0.6193548387096774
Mildura,2016,June,0.6066666666666667
Mildura,2016,March,0.012903225806451611
Mildura,2016,May,1.4
Mildura,2016,November,1.7066666666666666
Mildura,2016,October,0.7999999999999999
Mildura,2016,September,3.1199999999999997
Mildura,2017,April,1.466666666666667
Mildura,2017,February,0.18571428571428564
Mildura,2017,January,0.9483870967741934
Mildura,2017,June,0.072
Mildura,2017,March,0.13548387096774192
Mildura,2017,May,0.6322580645161289
Moree,2009,April,1.6333333333333337
Moree,2009,August,0.13548387096774184
Moree,2009,December,3.974193548387098
Moree,2009,February,5.12142857142857
Moree,2009,January,2.8580645161290317
Moree,2009,July,0.37419354838709684
Moree,2009,June,0.6333333333333334
Moree,2009,March,0.051612903225806445
Moree,2009,May,1.4838709677419353
Moree,2009,November,0.4799999999999999
Moree,2009,October,0.4580645161290321
Moree,2009,September,0.7933333333333336
Moree,2010,April,0.41333333333333344
Moree,2010,August,1.2193548387096773
Moree,2010,December,1.0516129032258066
Moree,2010,February,2.285714285714286
Moree,2010,January,2.451612903225806
Moree,2010,July,2.6967741935483875
Moree,2010,June,0.5266666666666666
Moree,2010,March,1.5741935483870966
Moree,2010,May,0.948387096774193
Moree,2010,November,3.4000000000000004
Moree,2010,October,2.6
Moree,2010,September,2.3066666666666666
Moree,2011,August,1.832258064516129
Moree,2011,December,4.493333333333334
Moree,2011,February,3.1785714285714284
Moree,2011,January,0.8903225806451612
Moree,2011,July,0.22580645161290325
Moree,2011,June,1.8266666666666664
Moree,2011,March,1.135483870967742
Moree,2011,May,0.7225806451612903
Moree,2011,November,7.406666666666666
Moree,2011,October,2.3612903225806456
Moree,2011,September,2.0413793103448277
Moree,2012,April,0.7533333333333331
Moree,2012,August,0.09333333333333335
Moree,2012,February,7.976923076923079
Moree,2012,January,4.373333333333332
Moree,2012,July,3.064516129032258
Moree,2012,June,0.7133333333333336
Moree,2012,March,0.3225806451612903
Moree,2012,May,1.393103448275862
Moree,2012,November,0.22222222222222218
Moree,2012,October,0.30967741935483883
Moree,2012,September,0.36
Moree,2013,April,0.3466666666666666
Moree,2013,August,0.1548387096774194
Moree,2013,December,0.2903225806451613
Moree,2013,January,5.754838709677419
Moree,2013,July,0.8709677419354838
Moree,2013,June,1.06
Moree,2013,March,2.6322580645161286
Moree,2013,May,1.1161290322580646
Moree,2013,November,1.1416666666666668
Moree,2013,October,0.7225806451612904
Moree,2013,September,0.8333333333333334
Moree,2014,April,0.4
Moree,2014,August,1.208695652173913
Moree,2014,December,2.5615384615384613
Moree,2014,February,1.369230769230769
Moree,2014,January,0.6838709677419357
Moree,2014,July,0.17241379310344823
Moree,2014,June,1.0347826086956524
Moree,2014,March,3.583999999999999
Moree,2014,May,0.08275862068965519
Moree,2014,November,1.3583333333333332
Moree,2014,October,0.7043478260869566
Moree,2014,September,0.7999999999999997
Moree,2015,April,2.8454545454545466
Moree,2015,August,0.37857142857142867
Moree,2015,December,2.353846153846154
Moree,2015,February,0.191304347826087
Moree,2015,January,4.030769230769231
Moree,2015,July,1.6666666666666667
Moree,2015,June,2.496
Moree,2015,March,3.1578947368421053
Moree,2015,May,1.941176470588235
Moree,2015,November,2.6500000000000004
Moree,2015,October,0.3096774193548388
Moree,2015,September,0.13333333333333336
Moree,2016,April,0.4533333333333334
Moree,2016,August,1.6129032258064513
Moree,2016,December,1.1354838709677422
Moree,2016,February,0.11034482758620691
Moree,2016,January,4.095238095238095
Moree,2016,July,0.4709677419354839
Moree,2016,June,2.1066666666666665
Moree,2016,March,0.33333333333333337
Moree,2016,May,1.12258064516129
Moree,2016,November,0.7733333333333334
Moree,2016,October,1.832258064516129
Moree,2016,September,4.62
Moree,2017,April,0.7533333333333332
Moree,2017,February,0.44999999999999996
Moree,2017,January,0.6258064516129033
Moree,2017,June,0.11199999999999996
Moree,2017,March,5.038709677419354
Moree,2017,May,1.6838709677419357
MountGambier,2008,December,3.819354838709677
MountGambier,2009,April,2.2066666666666666
MountGambier,2009,August,4.593548387096774
MountGambier,2009,December,1.103225806451613
MountGambier,2009,February,0.05
MountGambier,2009,January,0.17419354838709675
MountGambier,2009,July,5.103225806451613
MountGambier,2009,June,1.9733333333333332
MountGambier,2009,March,1.6064516129032256
MountGambier,2009,May,0.9548387096774194
MountGambier,2009,November,1.8333333333333337
MountGambier,2009,October,2.445161290322581
MountGambier,2009,September,3.88
MountGambier,2010,April,2.193333333333334
MountGambier,2010,August,5.258064516129032
MountGambier,2010,December,3.2516129032258068
MountGambier,2010,February,1.6785714285714288
MountGambier,2010,January,0.45161290322580655
MountGambier,2010,July,3.167741935483871
MountGambier,2010,June,2.4266666666666667
MountGambier,2010,March,0.6387096774193549
MountGambier,2010,May,1.5870967741935482
MountGambier,2010,November,1.42
MountGambier,2010,October,1.929032258064516
MountGambier,2010,September,2.606666666666667
MountGambier,2011,August,3.1354838709677417
MountGambier,2011,December,0.9419354838709679
MountGambier,2011,February,1.9571428571428575
MountGambier,2011,January,3.9225806451612906
MountGambier,2011,July,2.5548387096774197
MountGambier,2011,June,2.9933333333333336
MountGambier,2011,March,1.8258064516129036
MountGambier,2011,May,2.6645161290322585
MountGambier,2011,November,2.42
MountGambier,2011,October,1.4451612903225806
MountGambier,2011,September,2.066666666666667
MountGambier,2012,April,1.5133333333333334
MountGambier,2012,August,3.4387096774193546
MountGambier,2012,February,0.26206896551724135
MountGambier,2012,January,0.4451612903225806
MountGambier,2012,July,2.529032258064516
MountGambier,2012,June,3.933333333333333
MountGambier,2012,March,1.6064516129032258
MountGambier,2012,May,2.6838709677419357
MountGambier,2012,November,0.64
MountGambier,2012,October,1.0129032258064519
MountGambier,2012,September,1.72
MountGambier,2013,April,1.393333333333333
MountGambier,2013,August,5.735483870967742
MountGambier,2013,December,0.9935483870967742
MountGambier,2013,January,0.2387096774193549
MountGambier,2013,July,5.129032258064516
MountGambier,2013,June,2.74
MountGambier,2013,March,0.8774193548387098
MountGambier,2013,May,2.2193548387096773
MountGambier,2013,November,1.5799999999999998
MountGambier,2013,October,3.767741935483871
MountGambier,2013,September,1.96
MountGambier,2014,April,2.0933333333333333
MountGambier,2014,August,1.4000000000000001
MountGambier,2014,December,0.9354838709677418
MountGambier,2014,February,0.7928571428571429
MountGambier,2014,January,0.883870967741936
MountGambier,2014,July,2.7161290322580642
MountGambier,2014,June,4.753333333333334
MountGambier,2014,March,1.303225806451613
MountGambier,2014,May,3.5806451612903225
MountGambier,2014,November,0.6466666666666667
MountGambier,2014,October,0.8129032258064518
MountGambier,2014,September,1.0599999999999998
MountGambier,2015,April,2.0533333333333332
MountGambier,2015,August,1.8645161290322578
MountGambier,2015,December,0.38064516129032255
MountGambier,2015,February,0.14285714285714285
MountGambier,2015,January,1.464516129032258
MountGambier,2015,July,2.9483870967741934
MountGambier,2015,June,1.3933333333333333
MountGambier,2015,March,1.0129032258064514
MountGambier,2015,May,3.0516129032258066
MountGambier,2015,November,0.7733333333333333
MountGambier,2015,October,0.11612903225806451
MountGambier,2015,September,1.7666666666666668
MountGambier,2016,April,1.0466666666666666
MountGambier,2016,August,2.6866666666666665
MountGambier,2016,December,1.86
MountGambier,2016,February,1.6689655172413798
MountGambier,2016,January,0.42580645161290326
MountGambier,2016,July,4.948387096774193
MountGambier,2016,June,5.433333333333334
MountGambier,2016,March,0.9161290322580645
MountGambier,2016,May,3.438709677419355
MountGambier,2016,November,1.6533333333333333
MountGambier,2016,October,2.2903225806451615
MountGambier,2016,September,3.806896551724138
MountGambier,2017,April,2.1655172413793102
MountGambier,2017,February,1.125925925925926
MountGambier,2017,January,1.7354838709677418
MountGambier,2017,June,0.5083333333333334
MountGambier,2017,March,2.4933333333333336
MountGambier,2017,May,2.96551724137931
MountGinini,2008,December,3.154838709677419
MountGinini,2009,April,4.66
MountGinini,2009,August,3.7071428571428573
MountGinini,2009,December,3.978571428571429
MountGinini,2009,February,0.6071428571428572
MountGinini,2009,January,2.5419354838709682
MountGinini,2009,July,3.753333333333334
MountGinini,2009,June,3.696296296296296
MountGinini,2009,March,0.5161290322580646
MountGinini,2009,May,0.9354838709677419
MountGinini,2009,November,2.6956521739130435
MountGinini,2009,October,3.6258064516129034
MountGinini,2009,September,5.461538461538462
MountGinini,2010,April,1.7230769230769227
MountGinini,2010,August,8.252173913043478
MountGinini,2010,December,7.825806451612901
MountGinini,2010,February,4.666666666666667
MountGinini,2010,January,1.541666666666666
MountGinini,2010,July,4.3125
MountGinini,2010,June,2.936
MountGinini,2010,March,7.263157894736842
MountGinini,2010,May,3.1935483870967736
MountGinini,2010,November,7
MountGinini,2010,October,8.877419354838711
MountGinini,2010,September,5.1416666666666675
MountGinini,2011,August,3.56
MountGinini,2011,December,5.574193548387097
MountGinini,2011,February,8.933333333333332
MountGinini,2011,January,4.896774193548388
MountGinini,2011,July,3.193333333333333
MountGinini,2011,June,0.9538461538461538
MountGinini,2011,March,3.186666666666666
MountGinini,2011,May,2.3290322580645166
MountGinini,2011,November,8.6
MountGinini,2011,October,1.9032258064516132
MountGinini,2011,September,2.593103448275862
MountGinini,2012,April,3.337931034482759
MountGinini,2012,August,1.3923076923076922
MountGinini,2012,February,7.786206896551725
MountGinini,2012,January,3.7161290322580642
MountGinini,2012,July,4.076923076923077
MountGinini,2012,June,2.5217391304347827
MountGinini,2012,March,9.787096774193547
MountGinini,2012,May,1.9214285714285715
MountGinini,2012,November,2.88
MountGinini,2012,October,1.438709677419355
MountGinini,2012,September,2.7800000000000002
MountGinini,2013,April,1.0133333333333332
MountGinini,2013,August,3.6193548387096777
MountGinini,2013,December,0.8709677419354839
MountGinini,2013,January,1.4064516129032256
MountGinini,2013,July,4.096774193548387
MountGinini,2013,June,3.7866666666666666
MountGinini,2013,March,2.02
MountGinini,2013,May,1.8785714285714288
MountGinini,2013,November,2.0599999999999996
MountGinini,2013,October,1.5032258064516129
MountGinini,2013,September,4.919999999999999
MountGinini,2014,April,3.053333333333333
MountGinini,2014,August,1.2774193548387098
MountGinini,2014,December,3.903225806451613
MountGinini,2014,February,4.800000000000001
MountGinini,2014,January,0.6903225806451614
MountGinini,2014,July,2.1870967741935483
MountGinini,2014,June,4.614814814814815
MountGinini,2014,March,3.645161290322581
MountGinini,2014,May,1.135483870967742
MountGinini,2014,November,2.106666666666667
MountGinini,2014,October,1.7483870967741937
MountGinini,2014,September,1.28
MountGinini,2015,April,4.013333333333334
MountGinini,2015,August,2.8451612903225807
MountGinini,2015,December,1.47741935483871
MountGinini,2015,February,2.0285714285714285
MountGinini,2015,January,3.245161290322581
MountGinini,2015,July,3.2129032258064516
MountGinini,2015,June,2.88
MountGinini,2015,March,0.21935483870967745
MountGinini,2015,May,1.6580645161290324
MountGinini,2015,November,4.506666666666666
MountGinini,2015,October,0.6387096774193549
MountGinini,2015,September,0.64
MountGinini,2016,April,0.5200000000000001
MountGinini,2016,August,2.2774193548387096
MountGinini,2016,December,2.9677419354838706
MountGinini,2016,February,1.4275862068965515
MountGinini,2016,January,4.690322580645161
MountGinini,2016,July,6.35483870967742
MountGinini,2016,June,9.153333333333334
MountGinini,2016,March,1.767741935483871
MountGinini,2016,May,3.432258064516129
MountGinini,2016,November,1.926666666666667
MountGinini,2016,October,3.6
MountGinini,2016,September,8.040000000000001
MountGinini,2017,April,3.0066666666666664
MountGinini,2017,February,0.7642857142857143
MountGinini,2017,January,0.9935483870967742
MountGinini,2017,June,0.336
MountGinini,2017,March,2.0516129032258066
MountGinini,2017,May,3.7677419354838717
Newcastle,2008,December,1.4516129032258067
Newcastle,2009,April,4.653333333333332
Newcastle,2009,August,0.012903225806451618
Newcastle,2009,December,2.425806451612903
Newcastle,2009,February,9.428571428571427
